ID,House Request,Senate Request,Pre-reduction Amt. (Omni),Final Amount,Budget Request,Description,City/Location,County,State,Bill,Bill Section,Bill Subsection,Project Heading (Defense Bill Only),House Requesting Member(s),House Party,House State,Dist.,Senate Requesting Member(s),Senate Party,Senate State,Presidential Earmarks,Undisclosed,Intended Recipient or Location,Notes,is_pork
,,"$6,300,000",,"$6,300,000",$0,Operations and Training Facility,Fort Indiantown Gap,,PA,Military Construction,Military Construction Project Listing,Air National Guard,,Holden,D,PA,,Casey; Specter,D; R,PA; PA,,,,,
,"$188,000","$188,000","$188,000","$185,000","$188,000",Arbuckle Project,,,OK,Energy & Water,Bureau of Reclamation,Water and Related Resources,,,,,,,,,President-Solo,,,,
,,"$31,980,000",,"$31,980,000","$31,980,000",Bachelor Enlisted Quarters- Headquarters,Camp Pendleton,,CA,Military Construction,Military Construction Project Listing,Navy,,,,,,,,,President-Solo,,,,
,,"$49,000,000",,"$49,000,000","$49,000,000",Repair Roads Santa Rosa Island Range Complex,Eglin AFB,,FL,Military Construction,Military Construction Project Listing,Air Force,,,,,,"Martinez; Nelson, Bill",R; D,FL; FL,President and Member(s),,,,
,,,,"$900,000",,Fitness Center,Naval Station Newport,,RI,Military Construction,Military Construction Project Listing,Navy,,Kennedy,D,RI,,,,,,,,,
,,"$2,363,000",,"$2,363,000","$2,363,000",CIFA West Office Building,Peterson AFB,,CO,Military Construction,BRAC Projects 2005,Counterintelligence Field Activity,,,,,,,,,President-Solo & Und.,,,Commission recommendation; 131,
,,"$12,200,000",,"$12,200,000","$12,200,000",Ops and Med Training,Elmendorf AFB,,AK,Military Construction,BRAC Projects 2005,Air Force,,,,,,,,,President-Solo & Und.,,,"Commission recommendation; 80, 110",
,,"$8,523,000",,"$8,523,000","$8,523,000",Regional Medical Training Facility,Fort McCoy,,WI,Military Construction,Military Construction Project Listing,Army Reserve,,,,,,Kohl,D,WI,President and Member(s),,,,
,,,,"$2,427,000",$0,Readiness Center Phase II -- Joint Support Operations,London,,KY,Military Construction,Military Construction Project Listing,Army National Guard,,"Rogers, Harold",R,KY,,,,,,,,,
,,"$5,500,000",,"$5,500,000","$5,500,000",Readiness Center - Addition/Alteration (SBCT),Hanover,,PA,Military Construction,Military Construction Project Listing,Army National Guard,,,,,,,,,President-Solo,,,,
,,,,"$711,000",,SOF CV-22 Simulator Facility,Cannon AFB,,NM,Military Construction,Military Construction Project Listing,Defense-Wide,,"Udall, Tom",D,NM,3,,,,,,,,
,,"$5,150,000",,"$5,150,000","$5,150,000",Mobile Mine Assembly Unit 15 Collocation to Building 78,Naval Weapons Station Seal Beach,,CA,Military Construction,BRAC Projects 2005,Navy,,,,,,,,,President-Solo & Und.,,,Commission recommendation; 71,
,,,,"$15,524,000",,Regional Training Institute Phase III - Joint Ops Center Training Facility,Camp Blanding,,FL,Military Construction,Military Construction Project Listing,Army National Guard,,"Brown, Corrine; Stearns; Young, Bill",D; R; R,FL; FL; FL,,"Martinez; Nelson, Bill",R; D,FL; FL,,,,,
,,"$12,800,000",,"$12,800,000",$0,Renovate Acquisition Management Facility B1102C,Hanscom AFB,,MA,Military Construction,Military Construction Project Listing,Air Force,,,,,,Kennedy,D,MA,,,,,
,,"$14,000,000",,"$14,000,000","$14,000,000","Basic Expeditionary Airman Skill Training, Phase 2",Lackland AFB,,TX,Military Construction,Military Construction Project Listing,Air Force,,,,,,Cornyn; Hutchison,R; R,TX; TX,President and Member(s),,,,
,,"$4,000,000",,"$4,000,000","$4,000,000",National Security Agency Washington-OPS1 South Stair Tower,Fort Meade,,MD,Military Construction,Military Construction Project Listing,Defense-Wide,,,,,,Cardin; Mikulski,D; D,MD; MD,President and Member(s),,,,
,,"$25,100,000",,"$25,100,000","$25,100,000",Repair Airfield,Tyndall AFB,,FL,Military Construction,Military Construction Project Listing,Air Force,,Boyd,D,FL,,"Martinez; Nelson, Bill",R; D,FL; FL,President and Member(s),,,,
,,,,"$2,950,000",$0,Taxiway West Flightline,Randolph AFB,,TX,Military Construction,Military Construction Project Listing,Air Force,,Cuellar,D,TX,,Cornyn; Hutchison,R; R,TX; TX,,,,,
,,"$16,800,000",,"$16,800,000","$16,800,000",USMC Hangar,Eglin AFB,,FL,Military Construction,BRAC Projects 2005,Air Force,,,,,,,,,President-Solo & Und.,,,Commission recommendation; 125,
,,"$5,000,000",,"$5,000,000","$5,000,000",Pharmacare Addition/ Alteration,Macdill AFB,,FL,Military Construction,Military Construction Project Listing,Defense-Wide,,,,,,"Martinez; Nelson, Bill",R; D,FL; FL,President and Member(s),,,,
,,"$4,501,000",,"$4,501,000","$4,501,000",Range Control Facility,Fort Hunter Liggett,,CA,Military Construction,Military Construction Project Listing,Army Reserve,,,,,,,,,President-Solo,,,,
,,"$16,952,000",,"$16,952,000","$16,952,000",Add/Alter Intelligence Squadron Facility,Offutt AFB,,NE,Military Construction,Military Construction Project Listing,Air Force,,,,,,"Hagel; Nelson, Ben",R; D,NE; NE,President and Member(s),,,,
,,"$7,000,000",,"$7,700,000",$0,Fuel Systems Maintenance Hangar,Vance AFB,,OK,Military Construction,Military Construction Project Listing,Air Force,,Lucas,R,OK,,Inhofe,R,OK,,,,,
,,"$99,000,000",,"$99,000,000","$99,000,000",Federal Healthcare Facility,Great Lakes,,IL,Military Construction,Military Construction Project Listing,Defense-Wide,,,,,,Durbin,D,IL,President and Member(s),,,,
,,,,"$3,300,000",$0,Fueling Facility,Fort Lewis,,WA,Military Construction,Military Construction Project Listing,Army,,"Smith, Adam",D,WA,,,,,,,,,
,,"$1,150,000",,"$1,150,000","$1,150,000",Air Force Reserve Fire Fighting Administration/Training,MacDill AFB,,FL,Military Construction,BRAC Projects 2005,Air Force,,,,,,,,,President-Solo & Und.,,,Commission recommendation; 104,
,,"$21,000,000",,"$21,000,000","$21,000,000",Readiness Center,Sacramento Army Depot,,CA,Military Construction,Military Construction Project Listing,Army National Guard,,,,,,,,,President-Solo,,,,
,,"$8,100,000",$0,$0,"$8,100,000",Readiness Center (Army Division Redesign Study),St. Clair County,,IL,Military Construction,Military Construction Project Listing,Army National Guard,,Costello,D,IL,,Durbin,D,IL,President and Member(s),,,,
,,"$8,900,000",,"$8,900,000",$0,Wing Headquarters Operations and Training Facility,Pease Air National Guard Base,,NH,Military Construction,Military Construction Project Listing,Air National Guard,,Hodes; Shea-Porter,D; D,NH; NH,,Gregg; Sununu,R; R,NH; NH,,,,,
,,,,"$9,900,000",,Armament Integration Facility,Picatinny Arsenal,,NJ,Military Construction,Military Construction Project Listing,Army,,Frelinghuysen,R,NJ,,Lautenberg; Menendez,D; D,NJ; NJ,,,,,
,,"$33,650,000",,"$33,650,000","$33,650,000",Multi-Battalion Operations Center (Grow the Force,Twentynine Palms,,CA,Military Construction,Military Construction Project Listing,Navy,,,,,,,,,President-Solo,,,,
,,"$53,000,000",,"$53,000,000","$53,000,000",Barracks (Grow the Force),Fort Carson,,CO,Military Construction,Military Construction Project Listing,Army,,,,,,Allard; Salazar,R; D,CO; CO,President and Member(s),,,,
,,"$52,069,000",,"$52,069,000","$52,069,000",National Maritime Intelligence Center Increment II,Suitland,,MD,Military Construction,Military Construction Project Listing,Navy,,,,,,Cardin; Mikulski,D; D,MD; MD,President and Member(s),,,,
,,"$270,000","$270,000","$268,000","$251,000",International Commission for the Conservation of Atlantic Tunas (ICCAT),,,INT,State-Foreign Ops,Department of State,International Fisheries Commission,,,,,,,,,President-Solo & Und.,,,Spain,
,,"$50,000","$50,000","$50,000","$35,000",Antarctic Treaty,,,UNK,State-Foreign Ops,Department of State,International Fisheries Commission,,,,,,,,,President-Solo & Und.,,,,
,,"$500,000","$500,000","$496,000","$500,000",Institute for Representative Government,Washington,,DC,State-Foreign Ops,Department of State,Educational and Cultural Exchange Programs; Special Professional and Cultural Exchanges,,,,,,,,,President-Solo & Und.,,,,
,"$500,000","$500,000","$500,000","$496,000","$500,000",Eisenhower Exchange Fellowship Program,Philadelphia,,PA,State-Foreign Ops,Department of State,Eisenhower Exchange Fellowship Program,,,,,,,,,President-Solo & Und.,,,,
,,"$410,000","$410,000","$407,000","$250,000",Western and Central Pacific Fisheries Commission,Federated States of Micronesia,,INT,State-Foreign Ops,Department of State,International Fisheries Commission,,,,,,,,,President-Solo & Und.,,,,
,,"$500,000","$500,000","$496,000","$500,000",Mobility Exchange Clearinghouse,Eugene,,OR,State-Foreign Ops,Department of State,Educational and Cultural Exchange Programs; Special Academic Exchanges,,,,,,,,,President-Solo & Und.,,,,
,,"$20,000,000","$19,500,000","$19,342,000","$10,000,000",East-West Center,Honolulu,,HI,State-Foreign Ops,Department of State,East-West Center,,,,,,,,,President-Solo & Und.,,,,
,,"$220,000","$220,000","$218,000","$200,000",International Council for the Exploration of the Sea (ICES),,,INT,State-Foreign Ops,Department of State,International Fisheries Commission,,,,,,,,,President-Solo & Und.,,,"Copenhagen, Denmark",
,,"$700,000","$700,000","$694,000",$0,Great Lakes Fishery Commission (GLFC); Lake Champlain Program for lamprey eradication,Ann Arbor,,MI,State-Foreign Ops,Department of State,International Fisheries Commission,,,,,,,,,President-Solo & Und.,,,Total for GLFC is $17.2M,
,,"$2,000,000",$0,$0,"$400,000",Senator Paul Simon Study Abroad Foundation,,,UNK,State-Foreign Ops,Department of State,Educational and Cultural Exchange Programs; Special Academic Exchanges,,,,,,,,,President-Solo & Und.,,,,
,,"$95,000","$95,000","$94,000","$90,000",Commission for the Conservation of Antarctic Marine Living Resources (CCAMLR),,,UNK,State-Foreign Ops,Department of State,International Fisheries Commission,,,,,,,,,President-Solo & Und.,,,,
,,"$140,000","$140,000","$139,000","$125,000",North Pacific Anadromous Fish Commission (NPAFC) at University of Washington,,,WA,State-Foreign Ops,Department of State,International Fisheries Commission,,,,,,,,,President-Solo & Und.,,,Univeristy of Washington,
,"$200,000",,"$300,000","$294,000",,"DBA Greater Honesdale Partnership for acquisition, renovation, and construction of a facility",Honesdale,,PA,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Carney,D,PA,,,,,,,,,
,"$200,000","$300,000","$300,000","$294,000",,Opportunity Village for construction of Employment and Training Center,Las Vegas,,NV,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Porter,R,NV,,Reid,D,NV,,,,,
,"$100,000",,"$100,000","$98,000",,Enon-Coulter CDC for streetscape improvements in low-income neighborhoods,Philadelphia,,PA,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Fattah,D,PA,,,,,,,,,
,,"$1,000,000","$700,000","$686,000",,"Northern Community Investment Corporation to expand and secure the region's economy and public services by providing high speed, high technology connectivity throughout the region",,,NH,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,,,,,Gregg,R,NH,,,,,
,"$500,000",,"$1,000,000","$980,000",,Maple Rd. SCATS signals,Bloomfield Township,,MI,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,Knollenberg,R,MI,,,,,,,,,
,,"$4,000,000","$3,000,000","$2,940,000",,Coast Transit Authority Bus and Bus Facilities,,,MS,Transportation and Housing & Urban Development,Transportation,FTA; Buses and Bus Facilities,,,,,,Cochran,R,MS,,,,,
,,"$1,000,000","$750,000","$735,000",,"Hattiesburg Area Development Partnership, Old Hattiesburg High School, for the renovation of the old high school",Hattiesburg,,MS,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,,,,,Cochran; Lott,R; R,MS; MS,,,,,
,"$50,000",,"$50,000","$49,000",,Pueblo of Acoma for the Acoma Community Center and Wellness facility,Acoma,,NM,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Pearce,R,NM,,,,,,,,,
,"$300,000",,"$300,000","$294,000",,Pasco County Public Transportation (Bus Purchase),,Pasco,FL,Transportation and Housing & Urban Development,Transportation,FTA; Buses and Bus Facilities,,Bilirakis,R,FL,,,,,,,,,
,"$600,000",,"$600,000","$588,000",,"Paulding County Airport, land acquisition, site preparation, and construction",,,GA,Transportation and Housing & Urban Development,Transportation,FAA; Airport Improvement Program,,Gingrey,R,GA,,Chambliss,R,GA,,,,,
,"$300,000",,"$500,000","$490,000",,Regional Bus Replacement,San Diego,,CA,Transportation and Housing & Urban Development,Transportation,FTA; Buses and Bus Facilities,,"Davis, Susan",D,CA,,,,,,,,,
,,"$1,000,000","$670,000","$656,600",,Brent Spence Bridge Study,Cincinnati,,OH,Transportation and Housing & Urban Development,Transportation,FHWA; Interstate Maintenance Discretionary,,,,,,Brown; Voinovich,D; R,OH; OH,,,,,
,,"$500,000","$500,000","$490,000",,Passage Point Transitional Housing Construction,,King,WA,Transportation and Housing & Urban Development,HUD,Neighborhood Initiatives,,,,,,Murray,D,WA,,,,,
,"$50,000",,"$50,000","$49,000",,Conemaugh Township Community Center for rehabilitation of the center,Saltsburg,,PA,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Shuster,R,PA,,,,,,,,,
,"$300,000",,"$300,000","$294,000",,Streetscape Improvements,Eastchester,,NY,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,Lowey,D,NY,18,,,,,,,,
,,"$200,000","$140,000","$137,200",,"City of Rocky Mount, for renovations to the former Booker T. Washington High School",Rocky Mount,,NC,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,,,,,Burr,R,NC,,,,,
,,"$500,000","$600,000","$588,000",,US 54,Greensburg,,KS,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,,,,,Brownback,R,KS,,,,,
,"$100,000",,"$100,000","$98,000",,"Cornucopia Adult Day Services, for renovation to the building located at 2002 Bridge Boulevard, SW",Albuquerque,,NM,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,"Wilson, Heather",R,NM,1,,,,,,,,
,,"$200,000","$140,000","$137,200",,"Providence Connections, Inc.; Providence Family Support Center, for planning, renovation and redevelopment of the Providence Family Support Center",Pittsburgh,,PA,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,,,,,Specter,R,PA,,,,,
,"$100,000",,"$100,000","$98,000",,St. Mary's Development Corp. for implementation of a master plan to revitalize several neighborhoods,Dayton,,OH,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Turner,R,OH,,,,,,,,,
,,"$2,000,000","$1,500,000","$1,470,000",,I-55/Gluckstadt Interchange Improvements,,,MS,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,,,,,Cochran; Lott,R; R,MS; MS,,,,,
,,"$848,000","$593,600","$581,728",,Pave from the Sitting Bull Monument to US 12 and from US 12 to north of SD 1806P from SD 1806P from SD 1806 to the end of the pavement,Wakpala,,SD,Transportation and Housing & Urban Development,Transportation,FHWA; Federal Lands (Public Lands Highways),,,,,,Thune,R,SD,,,,,
,"$100,000",,"$175,000","$171,500",,"State Employee's Credit Union Family House, for planning, design and construction of a residential facility for critically ill patients and their families",Chapel Hill,,NC,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,"Price, David",D,NC,,,,,,,,,
,"$300,000",,"$500,000","$490,000",,Advanced Transit Program/METRO Solutions Bus Expansion,,,TX,Transportation and Housing & Urban Development,Transportation,FTA; Buses and Bus Facilities,,"Green, Al",D,TX,,,,,,,,,
,,"$1,000,000","$1,000,000","$980,000",,Paw Paw Bends Trail,,Morgan,WV,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,,,,,Byrd,D,WV,,,,,
,,"$200,000","$200,000","$196,000",,"City of Tonasket, Tonasket Community Center for building renovations",Tonasket,,WA,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,,,,,Murray,D,WA,,,,,
,,"$1,000,000","$670,000","$656,600",,Replacement of Fixed Route Transit Buses,,,DE,Transportation and Housing & Urban Development,Transportation,FTA; Buses and Bus Facilities,,Castle,R,DE,,Biden; Carper,D; D,DE; DE,,,,,
,"$250,000",,"$750,000","$735,000",,NC 143 in Graham County,Raleigh,,NC,Transportation and Housing & Urban Development,Transportation,FHWA; Federal Lands (Public Lands Highways),,Shuler,D,NC,,,,,,,,,
,"$150,000",,"$150,000","$147,000",,Carroll County Watershed Authority for land acquisition,,Carroll,TN,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Tanner,D,TN,,,,,,,,,
,"$250,000",,"$500,000","$490,000",,LA 675 Lane Improvements,Iberia Parish,,LA,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,Melancon,D,LA,,Landrieu; Vitter,D; R,LA; LA,,,,,
,"$150,000",,"$150,000","$147,000",,"Red Lake Band Chippewa Indians, for construction, renovation and build out of a multipurpose facility",Red Lake,,MN,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,"Peterson, Collin",D,MN,,Coleman; Klobuchar,R; D,MN; MN,,,,,
,"$150,000",,"$200,000","$196,000",,Skagit Transit Bus Replacement,Skagit,,WA,Transportation and Housing & Urban Development,Transportation,FTA; Buses and Bus Facilities,,Larsen,D,WA,,Cantwell; Murray,D; D,WA; WA,,,,,
,"$300,000",,"$500,000","$490,000",,"East Mississippi Community College Golden Triangle, for construction of Billings Heights Community Center",,,MS,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Wicker,R,MS,,,,,,,,,
,"$50,000",,"$50,000","$49,000",,"Peoria/NEXT, for construction of the Innovation Center for bioscience and technology small business incubator",Peoria,,IL,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,LaHood,R,IL,,,,,,,,,
,"$250,000",,"$250,000","$245,000",,Downtown Revitalization Project,Lawton,,OK,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,Cole,R,OK,,,,,,,,,
,"$200,000",,"$200,000","$196,000",,Fairfield/Vacaville Intermodal Station,,,CA,Transportation and Housing & Urban Development,Transportation,FTA; Buses and Bus Facilities,,Tauscher,D,CA,,,,,,,,,
,,"$200,000","$140,000","$137,200",,Provo City Downtown Parking Structure Project,Provo City,,UT,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,,,,,Hatch,R,UT,,,,,
,"$1,450,000",,"$1,500,000","$1,470,000",,Fairmont Gateway Connector,,,WV,Transportation and Housing & Urban Development,Transportation,FHWA; Transportation and Community and System Preservation,,Mollohan,D,WV,,,,,,,,,
,"$400,000",,"$900,000","$882,000",,Quadral Drive extension,Wadsworth,,OH,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,Regula,R,OH,,,,,,,,,
,"$150,000",,"$550,000","$539,000",,City of Raytown for the demolition of an abandoned church as part of a redevelopment plan,Raytown,,MO,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Cleaver,D,MO,,,,,,,,,
,,"$1,000,000","$750,000","$735,000",,"Lake in the Hills Airport, relocation of parallel taxiway",,,IL,Transportation and Housing & Urban Development,Transportation,FAA; Airport Improvement Program,,,,,,Durbin,D,IL,,,,,
,,"$70,000,000","$70,000,000","$68,600,000","$70,000,000",Central Link Initial Segment,Seattle,,WA,Transportation and Housing & Urban Development,Transportation,FTA; New Starts,,,,,,Murray,D,WA,President and Member(s),,,,
,"$100,000",,"$100,000","$98,000",,City of Romney for continued renovation and adaptive reuse of the Coca Cola Bottling Plant as a cultural arts center,Romney,,WV,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Capito,R,WV,,,,,,,,,
,"$100,000",,"$200,000","$196,000",,Alpine Heritage Preservation for renovation and build out of the historic opera house,Thomas,,WV,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,Mollohan,D,WV,,,,,,,,,
,"$500,000",,"$750,000","$735,000",,Palm Beach County AVL/APC & Fareboxes,,Palm Beach,FL,Transportation and Housing & Urban Development,Transportation,FTA; Buses and Bus Facilities,,Klein; Mahoney,D; D,FL; FL,,,,,,,,,
,"$250,000",,"$750,000","$735,000",,Park Place Extension and Railroad Grade Separation,El Segundo,,CA,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,Harman,D,CA,,,,,,,,,
,"$750,000",,"$750,000","$735,000",,Ferry Infrastructure,,,NY,Transportation and Housing & Urban Development,Transportation,FHWA; Ferry Boats and Terminal Facilities,,Weiner,D,NY,9,Clinton; Schumer,D; D,NY; NY,,,,,
,"$1,000,000",,"$1,000,000.00","$980,000","$1,000,000",Fort Lauderdale Air Traffic Control Facilities,Fort Lauderdale,,FL,Transportation and Housing & Urban Development,Transportation,FAA; Towers,,,,,,Martinez,R,FL,President and Member(s),,,,
,"$250,000",,"$250,000","$245,000",,South Airport Connector Road,,Boone,KY,Transportation and Housing & Urban Development,Transportation,FHWA; Surface Transportation Priorities,,"Davis, Geoff",R,KY,,,,,,,,,
,,"$1,300,000","$1,000,000","$980,000",,I 15/I 215 North to Apex Interchange,,,NV,Transportation and Housing & Urban Development,Transportation,FHWA; Transportation and Community and System Preservation,,Berkley,D,NV,,Ensign; Reid,R; D,NV; NV,,,,,
,"$170,000",,"$170,000","$166,600",,Lawrence Economic Development Corp. for construction and build out of the Point Industrial Park,South Point,,OH,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,"Wilson, Charlie",D,OH,6,,,,,,,,
,"$200,000",,"$200,000","$200,000",,Pierre Rail Improvements,Pierre,,SD,Transportation and Housing & Urban Development,Transportation,FRA; Rail Line Relocation and Improvement Program,,Herseth Sandlin,D,SD,,,,,,,,,
,,"$250,000","$200,000","$196,000",,"The Greater Boston Food Bank, for the development of a new facility to distribute food to Massachusetts families in need",Boston,,MA,Transportation and Housing & Urban Development,HUD,Economic Development Initiatives,,,,,,Kennedy; Kerry,D; D,MA; MA,,,,,
,,"$1,500,000","$1,125,000","$1,102,500",,I-85 at CR 98/Gabbettville Road,,Troup,GA,Transportation and Housing & Urban Development,Transportation,FHWA; Interstate Maintenance Discretionary,,,,,,Chambliss,R,GA,,,,,
,,"$2,000,000","$1,340,000","$1,313,200",,"MBS International Airport, new Terminal building",,,MI,Transportation and Housing & Urban Development,Transportation,FAA; Airport Improvement Program,,Camp,R,MI,,Levin; Stabenow,D; D,MI; MI,,,,,
,"$650,000",,"$650,000","$637,000",,"Philadelphia International Airport, rehabilitation (9R/27L)",Philadelphia,,PA,Transportation and Housing & Urban Development,Transportation,FAA; Airport Improvement Program,,Fattah,D,PA,,,,,,,,,
,,"$500,000","$300,000","$294,000",,Jefferson Park Avenue Project,Charlottesville,,VA,Transportation and Housing & Urban Development,Transportation,FHWA; Transportation and Community and System Preservation,,,,,,Warner; Webb,R; D,VA; VA,,,,,
,"$500,000",,"$500,000","$490,000",,69th Street Terminal Parking Facility,Upper Derby Township,,PA,Transportation and Housing & Urban Development,Transportation,FTA; Buses and Bus Facilities,,Sestak,D,PA,,,,,,,,,
